date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-05-13,8048,4320,4551994,1053.70231481481,2266037862.9525490953861545,0.192161214332676,0.01399581521815813655803875173,0.172433,0.0125589360677884005553,584.554414,42.5752698936370228587374,0,0,0,0,0,45.17246998,58.74968939711738,0.000009338966001478832,0.0728337155172641,-73.85535398628498,-12.570555479441264,31112484745,3042,6275,688748805.628254,50164134.57198367885298373988,169769.416854891,12364.93741074095206703502371,44053.534157,3208.5825743210149525398637,1065303090.764443,77589982.2523996180672329204,0.05754860110590396,0.05517409985799961,0.05559578911293053
2019-05-14,9173,4320,4887550,1131.37731481481,2597612534.5324816793305055,0.19083430271707,0.01593294720172717139696363657,0.172433,0.0143966039947684484887,646.164949,53.9489592250482841713011,0,0,0,0,0,50.59833471,66.52348621366215,0.000010494676250948463,0.0834910022720039,-68.62204144048611,-1.0979501370422828,31112484745,3386,6971,614891476.5886,51337905.66889463548605789554,140819.019415054,11757.12106992363481917840671,42322.821192,3533.5747602988868072266488,981649384.342342,81958890.97843770558039995913,0.05842373594020119,0.06084221395944492,0.05783945062399397
2019-05-15,14600,4320,6109228,1414.17314814815,2927749622.5047758331989055,0.195032687820908,0.0183529821813900639710091681,0.172433,0.0162263044817883770487,949.614157,89.3606702411881224794523,0,0,0,0,0,30.88743278,73.16534845537078,0.000011454621274108701,0.0941020830223239,-63.180441829384506,14.89952291457975,31112484745,4869,11557,1007286198.328898,94787729.46238697725740848606,155365.604516121,14620.22701498955939870043359,44285.432172,4167.3514149290378352645108,1795560291.392808,168965963.6122341124080879065,0.05901683958183983,0.06435604087252259,0.059540439561167405
2019-05-16,18943,4320,7424445,1718.62152777778,2724895013.9509585549540295,0.198769619238128,0.017408649576724943655255358,0.172433,0.0151020346266659338303,1142.726541,100.0823264165918874486531,0,0,0,0,0,31.6238548,66.68317673633189,0.000011139817674631228,0.0875820441949391,-65.08937140481036,5.13196930011548,31112484745,5749,16561,983829610.263667,86165808.40640219357349800768,265984.912702638,23295.50237950945972790281935,73218.565206,6412.6316137619222685489546,4404976139.268393,385796814.9070566076457471899,0.059275961516002965,0.06579339995600142,0.06026132072941243
2019-05-17,12217,4318,5720284,1324.75312644743,2570530475.843677573280385,0.195943159314343,0.01618893079992771356051143864,0.172433,0.014246508601740187209,777.306513,64.221488483313348671049,0,0,0,0,0,38.48887123,61.90773390072496,0.000011276298672862345,0.082620545961273,-65.51866037871295,-0.28377280076084754,31112484745,3967,10435,808350147.683413,66786330.52947924103416246475,261318.218539653,21590.25388537338286115285827,72596.803177,5997.987513526818245364321,2726855610.461275,225294299.2938709151298162031,0.05943218073447787,0.06669256645707175,0.06089056759692423
2019-05-18,9343,4320,4879639,1129.54606481481,2459798187.4505881141674395,0.196859155646947,0.01556397048362501136469874377,0.172433,0.0136328031763786168243,622.271791,49.1977106987387030635661,0,0,0,0,0,56.87806363,58.67313393910301,0.000010863092343658676,0.0790614509773571,-67.46412880852444,-3.0418819615333894,31112484745,3161,8223,547003233.891959,43246869.36080491624781676156,212693.884699918,16815.88713838621029914622672,56069.827567,4432.9619234972362183831757,1748981813.887426,138277039.9389498299014544018,0.05808889463689663,0.06711825395686302,0.06112490562690324
2019-05-19,9921,4319,5118932,1185.21231766613,2713474881.1043752735150765,0.193430456246402,0.01687003428260486015402709188,0.172433,0.0150387414572751039701,671.977405,58.6064990977692363812785,0,0,0,0,0,61.59808963,64.18942113021325,0.00001061042747483397,0.0872149847028997,-63.844991539967964,9.783430502961282,31112484745,3474,8970,505088468.367946,44051283.04232144939215273302,181100.641037574,15794.68963777734606393445333,49999.827743,4360.7342117533650326063771,1624472750.107035,141678366.0508624645208498694,0.05709380563082927,0.06931580821652564,0.062189551293664255
2019-05-20,9635,4320,4970556,1150.59166666667,2642382987.848461287737589,0.193973080697606,0.01647413161426399715424722035,0.172433,0.0146447327970774622626,656.210932,55.7319872510550091196904,0,0,0,0,0,50.8907064,62.05400217752748,0.000010641336404444888,0.0849299890222722,-66.63899691137061,11.46210413447284,31112484745,3383,8442,611358869.721783,51922702.09413977026860449533,222091.605694487,18862.23763357158693099175336,52623.87557,4469.345174469518211470154,1874897335.272856,159235010.1026110605092481034,0.056827838498616355,0.06903212851278444,0.062294716082502026
2019-05-21,9456,4319,4966294,1149.87126649687,2641007945.767300584187454,0.189909294045802,0.01612060105969597280266535826,0.172433,0.0146371119775535929036,621.952938,52.7949684705041793557496,0,0,0,0,0,32.91708541,60.9341340269416,0.000010632243174787196,0.0848857931924492,-65.56027205655874,14.778987336355367,31112484745,3275,8023,945177386.172402,80232132.13281021031175582698,458460.809505977,38916.80946256721190553866887,47433.655486,4026.4434699464794493563112,3678231074.666457,312229562.3181770406801009165,0.056513764382866705,0.06874901833635388,0.061266666627800774
2019-05-22,10425,4320,5343590,1236.94212962963,2426768068.2860716537903645,0.195636291560102,0.01525959463691685399943932725,0.172433,0.0134497421774074442693,688.44411,53.698513527310492059831,0,0,0,0,0,51.05536253,55.56392212426328,0.000010172249760271957,0.0779998154495221,-64.73593501619386,-0.24573919475853245,31112484745,3519,9240,609387206.41922,47532089.63799898918700125476,357972.451198651,27921.78512950783425453011469,55105.412236,4298.2119846778369696924156,3307665449.075534,257997294.5966522917920871023,0.05685355144314725,0.06991482692390127,0.06138712514082301
2019-05-23,9751,4320,4906030,1135.65509259259,2499881759.4022443365729805,0.192595804863582,0.01547503336560857177383981238,0.172433,0.0138549561358413194037,649.433054,52.1818125088322242246806,0,0,0,0,0,52.56165637,56.71191579635007,0.000010174116705555987,0.0803497946207589,-59.7591398956853,8.182020883666963,31112484745,3372,8584,591923597.782439,47560939.51299967191103527296,363493.943172804,29206.66367982460812298832096,59137.252808,4751.6661175586975541159912,3120232008.19535,250710001.0276144734100364511,0.056110680662141164,0.06942752841008527,0.06130082684904018
2019-05-24,10303,4320,5186308,1200.53425925926,2505527639.211045346433713,0.190451935025935,0.01533733454784234138236728772,0.172433,0.0138862469826203584442,697.625438,56.1806564487465041340812,0,0,0,0,0,48.8607492,56.226726717801526,0.000010082665499378386,0.0805312613166874,-61.10494852973728,12.256001854362228,31112484745,3663,9143,636758241.567859,51278944.34725561429089619028,271005.565990742,21824.42005307721566479850805,56307.526932,4534.5161654573055565250568,2477803889.853353,199540672.5452848937556777429,0.05608291848126184,0.06906921660941888,0.060887667093348995
2019-05-25,8971,4320,4663136,1079.42962962963,2502105911.784247540148968,0.193595110417966,0.01556916698359049362796830786,0.172433,0.0138672829323292660112,620.665924,49.9147493493912033142336,0,0,0,0,0,64.09868909,55.767342749157244,0.000009975856439232132,0.0804212820766864,-59.06561912855675,17.505578711326635,31112484745,3206,7890,485384103.552384,39035211.90732583495494754038,297932.022368386,23960.07521056561263100299615,50327.565702,4047.4073575535097984498528,2350683656.486564,189044993.4113625598098392415,0.05589454423675722,0.06840813089019857,0.06060966716388182
2019-05-26,8608,4320,4840342,1120.44953703704,2686283824.0527412609097955,0.188237425276461,0.01625261224700983911808609756,0.172433,0.0148880419686610386747,595.771451,51.4395177617862215376009,0,0,0,0,0,69.38345868,59.59136516839626,0.000009888424469309186,0.0863410250280459,-55.70193409812342,28.006711700159354,31112484745,3165,7471,448413574.903091,38716487.69362331488864959988,208261.852963116,17981.54185907561373591825502,46984.701239,4056.7072656117582074788701,1555924303.487436,134340099.2291535962850782813,0.05607816292252234,0.06932634352459005,0.06027592031518965
2019-05-27,11320,4320,5548282,1284.32453703704,2851791994.338552728198813,0.193384405244928,0.01772574910771267932985553695,0.172433,0.0158053287286482737842,781.659766,71.6474778933747437118284,0,0,0,0,0,38.50428709,62.32776012601106,0.000010396156633547634,0.0916606956246674,-52.19724365922783,32.64743780536979,31112484745,4042,9798,808026510.816045,74064272.06457152149380570843,224060.597285759,20537.55020929113429144713156,69683.874639,6387.2724232328588976700686,2195345732.205867,201226916.9506345629357002036,0.055311903810985864,0.06991123031936045,0.060574031938440485
2019-05-28,11118,4319,5299907,1227.11437832832,2891622020.77576190310884,0.194519018896072,0.0180787707285247342592187175,0.172433,0.016026076476857327656,782.355494,72.712815870126333972208,0,0,0,0,0,40.91833793,62.845986719774906,0.000010659427512264582,0.092940889950632,-46.3665988540142,39.085081428535034,31112484745,4022,9696,760355535.505576,70668120.14877760132580072403,176836.985358933,16435.38679544611417717019566,50076.599269,4654.163701762027857288008,1714611410.040217,159357510.3686457676822645671,0.05531599768286256,0.06944138371269687,0.059358382170891
2019-05-29,10626,4320,5269168,1219.71481481481,2834349971.2074877298056175,0.190408234457323,0.01734620613798816080677771988,0.172433,0.0157086607704569155495,722.789658,65.846198499803230783887,0,0,0,0,0,43.19459081,60.91751079473778,0.00001052512331969609,0.0911000839193015,-54.75039481203573,42.95087300508536,31112484745,3796,9245,720286595.165644,65618169.26553811451412127767,178987.779916352,16305.80177090913481598826813,49658.019194,4523.849715839684634072991,1654742025.326675,150747137.3720550206098753175,0.05499828188895388,0.06882375344492454,0.05943559889025073
2019-05-30,10956,4320,5404970,1251.15046296296,2611540776.202962502757362,0.19078459462079,0.0160142062714427362636807066,0.172433,0.0144737977166987417108,787.368022,66.0906292822441448604472,0,0,0,0,0,30.89920986,55.269124911149824,0.000010147789195637216,0.0839386759883476,-59.97353234347793,21.79494024738307,31112484745,4127,10392,1006902276.248426,84518043.91794629744021884088,222340.956304956,18663.00549022105311900813071,62426.794295,5240.022459319231442156942,2310567217.921099,193945953.054376869074820186,0.05519233916746671,0.06970346920823725,0.060314225757777805
2019-05-31,9700,4320,5059265,1171.12615740741,2776944178.7130206657828825,0.191906261175833,0.01712858934921464157593017025,0.172257,0.0153747949517096276145,708.32601,63.221623287951277490985,0,0,0,0,0,49.89359717,58.225653918370604,0.000010431587359733236,0.0892549791979985,-59.79717736960547,31.150534164559247,31112484745,3691,9359,623576701.430684,55657325.51455222189385928597,185177.190966006,16527.98632761466128935673899,56500.65069,5042.964402009329595643965,1733073330.250846,154685424.0401452442419061317,0.05535781310597852,0.07030865175499332,0.06064401552816116
2019-06-01,7998,4320,4757875,1101.3599537,2827996951.1162585759714965,0.188973755277045,0.01717693743025001971678075061,0.172433,0.0156734507792791145981,572.968426,52.0804742885180197870882,0,0,0,0,0,56.96890807,58.85037980540513,0.000010625124005186447,0.0908958887178157,-58.70984826305868,35.16250855797571,31112484745,3032,7531,546130965.076847,49641059.4269783772934484831,185392.50032296,16851.41607847338338255575847,73912.782054,6718.3680124045493410394478,1396190919.932211,126908014.4869829811731519915,0.055044330751274795,0.07021415778799292,0.05678058035289861
2019-06-02,9813,4320,5116510,1184.37731481,2990692553.5666345018599015,0.189925321122995,0.01825660175558867865927321968,0.172433,0.0165751496004198518751,710.320701,68.2796905659015332229747,0,0,0,0,0,34.48995671,61.4831845821527,0.000010992826015241759,0.0961251593396847,-57.661126284059314,40.13224168703391,31112484745,3740,8814,902073754.688543,86711983.40558384409258832239,220080.16540659,21155.24096721262835989790217,81311.89236,7816.118609316291002738892,1939786577.893723,186462293.8850158302528129291,0.055101507274792454,0.07069550178146557,0.05670336674350399
2019-06-03,12136,4319,5714717,1323.15744385,2751727037.142339082756013,0.19128228650647,0.01691785930375908070656392128,0.172433,0.0152507442618133762642,827.869736,73.2204950666691102579664,0,0,0,0,0,26.62503435,55.657761934302854,0.00001082101087144419,0.0884444640052274,-60.884305777158,33.571290625451574,31112484745,4328,10741,1168542520.548452,103351116.897225262341642978,216134.59283866,19115.90821660334414884481128,71897.065968,6358.8974630882358746411232,2321501661.680059,205323970.1545375755296423404,0.05508528408270434,0.07230844666204134,0.0575778637977578
2019-06-04,11136,4320,5325696,1232.8,2536209104.0506826016622005,0.192216175975516,0.01566896438682084362007655879,0.172433,0.0140562911648852735517,753.679626,61.4380093607246716310274,0,0,0,0,0,47.14570458,50.972216253040216,0.00001065595479645808,0.0815174077171149,-61.47254964092759,24.566806499756343,31112484745,3921,9898,659921938.201248,53795125.6978198358449301394,180228.25210546,14691.73990902375472800173735,69927.991718,5700.3486117152400140543982,1783899239.339832,145418841.6195162210848836907,0.054858708926038884,0.074121205218242,0.0583399672623251
2019-06-05,9157,4316,4930220,1142.31232623,2573014825.9803071211667095,0.190218427659574,0.01573113939803223628374863748,0.172433,0.0142602774778238721423,625.818627,51.7554486195261847321437,0,0,0,0,0,52.63864454,51.452841473130356,0.000010604593832039034,0.0827003965472031,-62.09454578745153,24.641718962924088,31112484745,3290,7992,591057862.897303,48880719.64394936028876718324,173735.3882483,14367.98550241669935597332973,58784.76244,4861.523164721130479931564,1388493222.880393,114828940.1353125576247699788,0.054750332702919215,0.07412310005066776,0.05836958659438194
2019-06-06,8951,4320,4856748,1124.24722222,2591558924.9740537630735255,0.189484079634876,0.01578334748069820998940914211,0.172257,0.0143483932382159719743,601.990921,50.1436949461781255085079,0,0,0,0,0,60.83332901,51.63909963610109,0.00001071100695917054,0.0832964305555999,-61.10142742133944,30.256106211439658,31112484745,3177,7570,511438141.741583,42600971.65706282685649934064,169233.37691975,14096.53622828561878577540802,65122.212512,5424.4478521328269194459488,1281096663.282529,106710779.2481239250815767841,0.05472973906036896,0.07365171219682333,0.05837949768792182
2019-06-07,8978,4313,4794525,1111.64502666,2662686665.3866592069404635,0.190275108231707,0.01628423437073732124176370366,0.172433,0.0147572607439013404659,624.102355,53.4122887360185026788665,0,0,0,0,0,48.3779635,52.82928922771734,0.000010665891166194262,0.0855825784153923,-59.064341043618874,33.58548502452024,31112484745,3280,7453,643112741.767297,55039246.65223763431368956561,168900.09869022,14454.90594052325145231747331,51893.002324,4441.1369406038648612717052,1258812435.538218,107732413.9747205068328261129,0.054718528615896246,0.0737134255006652,0.05831455702992124
2019-06-08,8291,4320,4616886,1068.72361111,2614492732.786333618901939,0.188217345033345,0.01581657282622215798241044886,0.172257,0.0144753682762014792654,536.231216,45.0614159819069360750752,0,0,0,0,0,72.59761137,51.795852180583026,0.000010583831023391184,0.0840335561179022,-59.051013354665436,36.873070678288684,31112484745,2849,6933,428560722.010386,36013481.48298845647122893225,154469.99978257,12980.66339526093672728452465,49007.597834,4118.2827227870213053438348,1070940508.492536,89994939.31934224155840467798,0.05459083169014728,0.073251598804773,0.05814241297863786
2019-06-09,8162,4320,4534136,1049.56851852,2452047644.9685802515731245,0.186533663324709,0.0147011540097651796529791806,0.172257,0.0135759768029209757157,576.762087,45.4559681981939175177987,0,0,0,0,0,54.05349238,48.463392090959985,0.000010323769793183649,0.0788123373965701,-60.9587699696445,26.001762060733984,31112484745,3092,7155,575586948.662349,45363352.79903932238933560916,170213.36640612,13414.91326260514003945164901,49999.827743,3940.6032938517020790242843,1217876636.635792,95983704.39394004494422369702,0.05481249901779354,0.07448211447453687,0.057986503100603576
2019-06-10,8261,4320,4773892,1105.06759259,2650857250.74914417983031,0.186001535363146,0.01584777052392473337202442755,0.172257,0.014676703618655171766,586.462841,49.968020461934740725958,0,0,0,0,0,34.70561042,51.880030630906944,0.000010659219215946103,0.085202364018038,-50.67160804956967,9.78264826359135,31112484745,3153,7345,896468448.935946,76381231.11692638165825059395,231425.7423139,19718.0203397735675994581282,52852.071669,4503.121449449571184765422,1699822077.295567,144828859.3956344257506454375,0.05503486788620688,0.06483362797337903,0.058074235766433835
2019-06-11,8719,4319,4916013,1138.22945126,2736292374.1107814363524825,0.196609546746447,0.01729148950490486212962737609,0.172433,0.0151652015842569559905,525.733928,46.237442936115664833348,0,0,0,0,0,44.21038471,53.177471960469255,0.000011101111201925551,0.0879483717400785,-50.65478028957369,25.582832713817368,31112484745,2674,6323,703737028.05096,61892525.75028388110057240036,217619.17631146,19139.25221600996920748084961,74106.877246,6517.579188527572817903811,1376006051.817378,121017491.7618324794111653842,0.05492369141434408,0.06184225782485139,0.058213921416080706
2019-06-12,12613,4320,6057815,1402.27199074,2986069041.010903151372791,0.217249093645485,0.02085081914991426017277757512,0.172433,0.0165495249630096062294,844.447227,81.0471340357167105761586,0,0,0,0,0,26.09227171,56.98589948221302,0.000011780953243717123,0.0959765529974518,-40.70507864511866,31.774896167012162,31112484745,3887,9215,1192402297.793534,114442662.3284644194730645167,240769.4745393,23108.22423328974825787895574,99163.735346,9517.3935008606533075913228,2218690707.87964,212942286.3097641184191011014,0.05520778326524368,0.06329828531093105,0.05927242973764824
2019-06-13,9641,4320,4999257,1157.23541667,2794290919.4754051412810885,0.188742384710234,0.01695143078537620067650898105,0.172433,0.0154866437080482860909,612.280296,54.9904414677604761851208,0,0,0,0,0,41.26941905,52.9757245432671,0.000010909140945620452,0.0898125283910173,-43.181583062140035,7.57150584732306,31112484745,3244,8136,753887150.908212,67708511.14456693393275760407,220194.60762747,19776.23444909106389321272523,52262.334437,4693.8123954039036392527601,1791503327.657061,160899443.4778017595816873182,0.05547082137646427,0.0599745336619441,0.05991244222622254
2019-06-14,10048,4320,4921864,1139.32037037,2811250730.1193906980997825,0.193880208133971,0.01751855826172540578760116406,0.172433,0.0155806391266959188105,567.293489,51.2593014738086144999465,0,0,0,0,0,61.55256187,53.174742668398416,0.000010388318127575784,0.0903576410936185,-46.900429591751994,-3.9791275691709136,31112484745,2926,9045,505462060.402292,45672359.4402712160149439736,297519.25894887,26883.1384185413395595747861,59138.530972,5343.618156371817613802182,2691061697.192545,243157986.9957078484849652741,0.05544688826154621,0.05575703864814981,0.059773985649891594
2019-06-15,9305,4320,4877120,1128.96296296,2853914673.0140892147427345,0.19327303885918,0.01772872742306059901602397256,0.172433,0.0158170931330363741273,542.130874,49.7290804216849894128394,0,0,0,0,0,73.50554438,53.85043157991595,0.000010364165021477004,0.0917289215697481,-43.11870404155246,4.734848807112705,31112484745,2805,8154,423267183.573795,38825842.28508881285871591104,276842.03891169,25394.42167453956365655144529,61608.827743,5651.3113280417678528015383,2257369985.285909,207066114.3341945691878636095,0.05484942594377839,0.054206253799833036,0.05976590379684939
2019-06-16,8552,4320,4701592,1088.33148148,2875207921.4579647446232905,0.194400328094303,0.01796517918295141030480413206,0.172433,0.0159351055238504138577,494.748835,45.7213810206112343366115,0,0,0,0,0,75.99757328,54.46186609267833,0.00001024592748435774,0.0924133171947969,-42.99065918744524,11.852706998709618,31112484745,2545,7304,409387871.268878,37832891.20327350306910250088,256354.20422364,23690.54238913898649861197872,65327.798245,6037.1585408528812469514405,1872411107.649488,173035721.610273138727382549,0.05467534118735163,0.053018748067787475,0.05976331212460012
2019-06-17,9909,4320,4941163,1143.78773148,2904049173.6193887654798815,0.193207067874794,0.01803400886807636650874373383,0.172433,0.0160949507973703970071,586.383451,54.7332169146117919555037,0,0,0,0,0,67.29482405,54.886568600345335,0.000009992997712241358,0.0933403165134887,-41.85407900262243,18.060464815173972,31112484745,3035,8372,462331021.518725,43154123.88256234662642212591,255728.47708466,23869.77699259460640374185334,76432.17931,7134.203808611122352058797,2140958810.152805,199837772.9820049831652906408,0.05467571822694324,0.052252292050052766,0.059726208097013164
2019-06-18,9214,4320,4897209,1133.61319444,2760608554.157231084929088,0.193628076923077,0.0171806054662594489866099026,0.172433,0.0152999678013660952192,543.70764,48.243140149256513588736,0,0,0,0,0,63.02315342,52.180207814435626,0.000009807519270459496,0.0887299287338624,-45.786966889612536,1.7370226413768164,31112484745,2808,7473,493667534.160186,43803085.12425488566748408241,267691.5360466,23752.25091607297574764438784,79999.827655,7098.379006549424362484672,2000458848.876219,177500571.0958113247197713783,0.05412526246602749,0.05017900717489964,0.06000739693815065
2019-06-19,9350,4320,4876302,1128.77361111,2793413068.8060203645941315,0.20219516888339,0.01815395433175975408206124619,0.172433,0.0154817784449323804571,653.696981,58.6917343545792966192647,0,0,0,0,0,43.75265489,52.58275335820345,0.000009669765711234778,0.0897843130081387,-45.95989667240477,5.715677161565981,31112484745,3233,7986,711099356.649212,63845567.2172789057453169417,230602.35265206,20704.47381092573850230932072,43090.704464,3868.8692973369755484211568,1841590388.279359,165345927.8540536515884562191,0.05407593778209365,0.04995227261539445,0.05974606724813668
2019-06-20,9676,4320,5075633,1174.9150463,2722268094.817331628278656,0.199274848264984,0.01743607320268790819869624914,0.172433,0.0150874755983311272704,631.701269,55.2723520525207319881472,0,0,0,0,0,46.06509679,51.1967376095797,0.000009165201584342226,0.0874976112364288,-45.91560731355073,3.0768612105187083,31112484745,3170,8453,675402569.647401,59096111.46709331891766244155,249549.70322822,21835.00291722897465702418074,50388.019236,4408.8313180852241183443968,2109443641.388144,184571279.6593365525250132201,0.0540812569148698,0.05020624102445952,0.05971094991546102
2019-06-21,9037,4320,4867467,1126.72847222,2775363025.973696341844993,0.190304260345389,0.01697593143642262706644349801,0.172433,0.0153817406928461759962,584.043775,52.099133578381145854535,0,0,0,0,0,55.8467759,52.27999144324527,0.000008846559205841743,0.0892041586752314,-43.56960239593208,14.364576584107741,31112484745,3069,7660,557104402.945282,49696029.55900098682946288825,250687.8225183,22362.39629787068045338323462,51576.949499,4600.8783870931926599390686,1920268720.490162,171295955.6416879850063767735,0.05397668640972485,0.04761387096560243,0.059348312933414006
2019-06-22,12846,4320,5762768,1333.97407407,2914727520.2580599300089035,0.19547977188656,0.01831323584218359241118856821,0.172433,0.0161541328061696747619,792.670475,74.2601713400543922805425,0,0,0,0,0,42.19683548,54.72880749486866,0.000008767519463817587,0.0936835339301043,-32.32033391171766,16.594615297125518,31112484745,4055,10744,737317962.198921,69074552.32893797517634687746,262638.65623834,24604.91746306152476872185886,77022.72793,7215.761345419347135423099,2821789722.624776,264355233.2231378037227194441,0.05401180396389926,0.04809455847912147,0.05922640407049114
2019-06-23,11184,4320,5511114,1275.72083333,2988694375.675805549759006,0.190782518311292,0.01832674709614308511746191357,0.172433,0.0165640752098312094604,750.156862,72.0607695820345968490856,0,0,0,0,0,36.98624042,55.563368224053434,0.000008899122559420697,0.0960609350288588,-30.29653960946738,19.28403139136403,31112484745,3932,9754,841190788.46327,80805573.67744468608355381628,220668.2286608,21197.59637631846612527629504,98840.699454,9494.7300084576534674030952,2152397902.357425,206761355.0546085702769274566,0.053377743968942674,0.04822779622796039,0.059068947514633076
2019-06-24,9737,4320,4924665,1139.96875,3015348634.2440009050355285,0.192838517263633,0.01868945423119833681304896495,0.172433,0.0167117996299589927869,597.606565,57.9186186624837749748545,0,0,0,0,0,55.51023171,56.101448979163735,0.000008807326327637539,0.0969176412285293,-25.90844844941347,20.512429951207015,31112484745,3099,8409,560481982.980197,54320591.74152939818835333427,278994.88554987,27039.52622231689415496190619,70215.483443,6805.1190330164132433903799,2346067992.588883,227375376.0034652992837456198,0.05337364766506263,0.048210999284063034,0.058675472356957574
2019-06-25,9975,4320,5137017,1189.12430556,2973567489.768610914778671,0.194638220677146,0.01860249639383053305381212567,0.172433,0.0164802383083746494214,643.863234,61.5370580707915019751372,0,0,0,0,0,54.06049025,55.8796144894088,0.000008150484804208068,0.0955747351630758,-29.220478087580144,10.694464343028748,31112484745,3308,8525,575512441.744841,55004449.20281826803962834195,252601.14287177,24142.28733185969018567819017,56082.43026,5360.063419401168280593708,2153424742.981799,205812999.5041000119498162574,0.052560489484976027,0.04674620853381542,0.0586718912790646
2019-06-26,14691,4320,6430181,1488.46782407,3000312636.809422672685373,0.194100598682898,0.01871796752376594059957554475,0.172433,0.0166284664546473264882,972.6381,93.79573526159094724074,0,0,0,0,0,25.26909575,55.858736391589,0.000007496766617521565,0.0964343626489554,-23.67654863526217,5.2079759942421004,31112484745,5011,12812,1231246462.346555,118734467.8601710947936035386,254525.25737374,24544.9809728979526629583912,76956.567596,7421.2575477715138588892184,3260977597.47239,314470296.2247717634239138414,0.0516741066601439,0.04553691212388325,0.05862401056202464
2019-06-27,11508,4320,5405884,1251.36203704,2637471021.80765969717186,0.193592580724204,0.01641125181360207585100459851,0.172433,0.014617509479902524724,711.065549,60.278527911360315075172,0,0,0,0,0,40.89193781,49.36339755398864,0.000007630391891643587,0.084772111370228,-33.478048720497476,-8.789219238962598,31112484745,3673,9779,760846426.298467,64498557.98581361436946584048,259012.17625646,21957.00905185775157813667288,84052.822966,7125.335269455809767056248,2532880071.611933,214717591.5181178563533057307,0.05261374850316194,0.0513138746301855,0.06094846460321257
2019-06-28,10736,4320,5278225,1221.81134259,2741360764.6951044393768615,0.192907240257838,0.01699730330131975499854580998,0.172433,0.0151932918445106639391,658.392411,58.0117961674042274162997,0,0,0,0,0,25.44477927,50.81109802392722,0.000007129777828616795,0.0881112771018927,-25.49536078043327,-3.280794801524379,31112484745,3413,9050,1222745318.97823,107737651.6255330024627630959,350422.25783542,30876.15266280758202228709943,78910.748146,6952.9267962098716296159342,3171321433.410529,279429181.5984066788536020082,0.05266727447607839,0.051761289525766245,0.060730891423433755
2019-06-29,8327,4320,4599937,1064.80023148,2800893736.4451387124279225,0.191103432882414,0.01720403923249934351112970467,0.172433,0.0155232381346224940865,550.951197,49.5992451072956467734285,0,0,0,0,0,28.92923676,51.41626906287866,0.000007537014635460364,0.0900247524233905,-28.481703422227568,7.2506223899549855,31112484745,2883,7203,1075468564.823996,96818791.28741933694410607844,449960.97571684,40507.62543909574571292074602,63315.57828,5699.96925920080090575834,3241068908.088386,291776426.0378055292602677927,0.052479507295543786,0.04959490145387038,0.06001386096356618
2019-06-30,7689,4320,4574856,1058.99444444,2545019094.659442666019847,0.186458781071429,0.01525243522280789979887156466,0.172433,0.0141051182876011620598,522.084587,42.7068186238620212761522,0,0,0,0,0,65.20922518,46.866740358701264,0.000007544357203119194,0.0818005734842006,-40.12471408100767,-8.351809367700875,31112484745,2800,6580,477117841.190358,39028513.02891503145021005781,359042.90675092,29369.91567765961515169951455,72765.348784,5952.2472603090787724220704,2362502326.421036,193254045.1589988280080894838,0.05294739410953014,0.05140984811657374,0.06136067264527751
2019-07-01,9103,4320,4886211,1131.06736111,2591672735.5140742505299865,0.190894337658017,0.0159015152382455680535025769,0.172433,0.0143636841758425220641,573.828379,47.7999548061662523723083,0,0,0,0,0,22.46637891,47.721077188403584,0.000007881137320851582,0.0833000885900177,-41.990317732454066,-8.35659371941343,31112484745,3006,6769,1384846434.920325,115357830.7124332538734898398,518373.89993587,43180.5917874109415367521649,79342.024204,6609.1976451045285861884108,3508872928.665917,292289425.8089857436644244167,0.05273984509808076,0.051409109294183165,0.061359083420381676
2019-07-02,7877,4320,4485350,1038.27546296,2501756979.2744384200657245,0.190184944941008,0.0152927841430458389801206165,0.172433,0.0138653490630174108933,531.947291,42.7739172480992618032791,0,0,0,0,0,52.53998021,46.39034360234067,0.000007468831934721896,0.0804100668840501,-48.014666461999084,-16.348573634193933,31112484745,2797,6763,592167804.850392,47616252.79460114794064153264,488764.08099731,39301.55244351497760454000523,78102.138,6280.1981403673109091138,3305511479.784776,265796399.1754892582100952013,0.05257839913085337,0.05049874235836124,0.061524102303538414
2019-07-03,9144,4320,4937445,1142.92708333,2563277519.584324762311951,0.19167408878357,0.01579153471323734847307031869,0.172433,0.0142063109442107617734,606.648491,49.9802073673962861853218,0,0,0,0,0,48.73721028,48.008695622842964,0.0000068931772022947,0.0823874255172198,-44.82438000927396,-6.848408836136553,31112484745,3165,8154,638372294.292465,52593849.84827717863211488881,770959.35935281,63517.35679548312806683851764,54753.876657,4511.0309348576273587582086,6286402616.162802,517920527.3103685414160512179,0.052565082022889696,0.048602276954250415,0.06138168714922781
